#lon vel Tant_corr
20.0 -46.476391522 5.923573616415666
20.0 -44.4976941095 7.921110186227224
20.0 -42.5189705847 7.9340176635284365
20.0 -40.5402209472 8.839390085944103
20.0 -38.5614451964 8.498319301289314
20.0 -36.5826433319 8.667894967292966
20.0 -34.6038153531 8.999204551295463
20.0 -32.6249612595 7.860333329968711
20.0 -30.6460810505 7.972364389020328
20.0 -28.6671747257 7.730378622913349
20.0 -26.6882422846 7.2544547345670765
20.0 -24.7092837265 8.029669235064972
20.0 -22.7302990511 7.9870964433823985
20.0 -20.7512882577 8.116808486073694
20.0 -18.772251346 9.70187529700516
20.0 -16.7931883153 11.311364617043154
20.0 -14.8140991651 14.195341993780687
20.0 -12.834983895 22.343870781244647
20.0 -10.8558425043 37.354012139595966
20.0 -8.87667499266 44.754825034856026
20.0 -6.89748135949 42.99136623860184
20.0 -4.91826160422 39.109690327682955
20.0 -2.93901572646 36.44884968393447
20.0 -0.959743725592 35.8898944938785
20.0 1.01955439893 38.43087274844069
20.0 2.99887864748 39.667830242661466
20.0 4.97822902071 40.803810575397904
20.0 6.95760551906 41.80185514904227
20.0 8.93700814311 41.60600316922606
20.0 10.9164368934 41.04129164453275
20.0 12.8958917703 36.91075538620893
20.0 14.8753727744 33.55742700786914
20.0 16.8548799063 29.730336925208576
20.0 18.8344131664 26.112513355714725
20.0 20.8139725553 22.918982318373196
20.0 22.7935580735 20.09176763338013
20.0 24.7731697215 16.130890921850806
20.0 26.7528074998 13.599371605529285
20.0 28.732471409 10.829226906497723
20.0 30.7121614495 9.821471846886908
20.0 32.6918776219 8.184119248584437
20.0 34.6716199267 7.089179732945354
20.0 36.6513883643 5.434661720500486
20.0 38.6311829355 6.1095714306677
20.0 40.6110036406 5.261912881458784
20.0 42.59085048 3.7836878891899346
20.0 44.5707234546 4.456896068194169
20.0 46.5506225645 3.481534830522918
20.0 48.5305478106 3.216599385665944
20.0 50.5104991932 2.9970827402499935
20.0 52.4904767127 2.396975697753163
20.0 54.4704803699 0.9742668582184137
20.0 56.4505101651 1.1539426179522536
20.0 58.430566099 0.9569871692450249
20.0 60.410648172 1.0623825000703562
20.0 62.3907563846 1.1111083938000377
20.0 64.3708907374 0.9441424289133522
20.0 66.3510512308 1.0984599787008165
20.0 68.3312378655 0.8740342109825576
20.0 70.3114506418 0.13883608780329837
20.0 72.2916895603 -0.13416563484440758
20.0 74.2719546217 0.006995592685541396
20.0 76.2522458262 0.0032841133865133543
20.0 78.2325631746 0.4136620633349537
20.0 80.2129066673 0.13708937137471366
20.0 82.1932763047 0.3455237588349007
20.0 84.1736720875 0.3339207392480148
20.0 86.1540940161 -0.14376638195861347
20.0 88.1345420911 0.33941349226046214
20.0 90.115016313 0.710409250268583
20.0 92.0955166823 0.12016757145860879
20.0 94.0760431995 -0.08036707403871901
20.0 96.0565958652 -0.19825242564229484
20.0 98.0371746798 0.5584515673772614
20.0 100.017779644 0.4366827456237843
20.0 101.998410758 -0.04562326074474754
20.0 103.979068023 0.18046696774774773
20.0 105.959751438 0.25888463948291474
20.0 107.940461005 0.3875587516546375
20.0 109.921196725 0.6984160898265372
20.0 111.901958596 -0.29361877244429024
20.0 113.882746621 0.2753765264222352
20.0 115.8635608 0.0
20.0 117.844401132 0.0
20.0 119.82526762 0.0
20.0 121.806160262 0.0
20.0 123.78707906 0.0
20.0 125.768024015 -1.0196448621904324
20.0 127.748995126 -1.0507981983200523
20.0 129.729992394 -1.189622154905038
20.0 131.71101582 -0.08321429316890772
20.0 133.692065405 -0.6936743894304698
20.0 135.673141148 -1.221104435483511
20.0 137.654243051 -0.8656086386702668
20.0 139.635371113 -0.8772934224355708
20.0 141.616525336 -0.5942674263569643
20.0 143.597705719 -0.24364150669811124
20.0 145.578912264 -1.0275287364406438
20.0 147.560144971 -0.5980444057928196
20.0 149.54140384 -1.6633060223944938
20.0 151.522688873 -1.7464333115258341
20.0 153.504000068 -1.1425482166508232
20.0 155.485337428 -1.351774899334572
20.0 157.466700952 -0.31823973990861987
20.0 159.448090641 -1.0360713375157786
20.0 161.429506496 -0.7334005104863195
20.0 163.410948517 -0.5143602966677747
20.0 165.392416704 -0.28008595367674616
20.0 167.373911059 -0.6717149591199245
20.0 169.355431581 -0.8303870110690639
20.0 171.336978271 -0.4572440281708907
20.0 173.31855113 -0.2744301500150641
20.0 175.300150158 0.4919082625423812
20.0 177.281775355 -0.4393773728777717
20.0 179.263426723 -0.2514378604142564
20.0 181.245104262 -0.5064262263785224
20.0 183.226807972 0.6915022805170565
20.0 185.208537853 0.1711901888669729
20.0 187.190293907 -0.017522195676917818
20.0 189.172076134 0.4492032092054785
20.0 191.153884534 0.6342022622630736
20.0 193.135719108 0.5893085983968547
20.0 195.117579856 0.7783536283298531
20.0 197.099466779 0.520166538347496
20.0 199.081379877 0.6155742899756547
20.0 201.063319151 1.9934016197126425
20.0 203.045284602 0.9484710387199016
20.0 205.02727623 0.9566028325270679
20.0 207.009294035 0.5256150607505674
20.0 208.991338018 0.7553235567977197
20.0 210.97340818 1.0395419275662618
20.0 212.95550452 0.4710815531693129
20.0 214.93762704 0.5367515866106487
20.0 216.919775741 0.5583589535076783
20.0 218.901950622 1.3467083518316372
20.0 220.884151683 0.37160225158109483
20.0 222.866378927 0.09384089442261256
20.0 224.848632352 1.2402222935759823
20.0 226.830911961 0.8825422332841981
20.0 228.813217752 0.6625942687913664
20.0 230.795549727 0.013169725782631758
20.0 232.777907886 -0.02594229972191897
20.0 234.76029223 -0.25395494176558486
20.0 236.74270276 0.39791643528340614
20.0 238.725139475 -0.20754576344947395
20.0 240.707602376 0.0004386361615900114
20.0 242.690091464 0.2736475770368543
20.0 244.67260674 -0.4121432294035685
20.0 246.655148203 0.010839696615505545
20.0 248.637715854 -0.587632397339064
20.0 250.620309695 -0.2037904961658512
20.0 252.602929725 -1.5448678171909762
20.0 254.585575945 -1.1540998108585256
20.0 256.568248355 -1.5277241607759606
30.0 -165.490470447 0.4724585091175868
30.0 -163.513338822 0.15725968873604756
30.0 -161.536181116 0.17380933032484336
30.0 -159.558997329 -0.08288151494332396
30.0 -157.581787459 -0.11880193992757881
30.0 -155.604551506 -0.3059411815404758
30.0 -153.627289471 0.05871137923415404
30.0 -151.650001351 0.15516621732353997
30.0 -149.672687147 0.1284336635443708
30.0 -147.695346858 0.15752390458558807
30.0 -145.717980484 0.10444698298857702
30.0 -143.740588024 -0.4217872028717409
30.0 -141.763169477 -0.47516889880623125
30.0 -139.785724844 0.19531150517016727
30.0 -137.808254123 -0.26933652518187046
30.0 -135.830757314 0.03389633165596706
30.0 -133.853234417 0.25001925294020566
30.0 -131.875685431 0.11204127164614874
30.0 -129.898110355 -0.3300287235511803
30.0 -127.920509189 0.02281801170477138
30.0 -125.942881933 -0.27940992256765185
30.0 -123.965228585 -0.23970407070854094
30.0 -121.987549147 0.014943878568089985
30.0 -120.009843616 0.0945420921494815
30.0 -118.032111992 -0.2249014074896536
30.0 -116.054354276 0.04862125769247427
30.0 -114.076570465 0.06011782128197751
30.0 -112.098760561 -0.3514041276032174
30.0 -110.120924562 -0.2559371443391001
30.0 -108.143062468 0.0675260711897181
30.0 -106.165174278 0.028992674568797838
30.0 -104.187259991 -0.0925303231646808
30.0 -102.209319609 0.41396394446144313
30.0 -100.231353129 0.30048219932896814
30.0 -98.2533605507 0.11003101871617105
30.0 -96.2753418746 -0.36138316472286647
30.0 -94.2972970997 0.26324593702105403
30.0 -92.3192262255 -0.2540755327054569
30.0 -90.3411292514 -0.3193415752380133
30.0 -88.3630061771 0.037453663386770586
30.0 -86.3848570018 -0.06268410758832488
30.0 -84.4066817252 0.2872506763403351
30.0 -82.4284803468 0.6842634349176535
30.0 -80.4502528658 0.11235944311064827
30.0 -78.471999282 0.8865438310898242
30.0 -76.4937195948 0.9288215842094587
30.0 -74.5154138036 1.532197542988797
30.0 -72.5370819079 1.3236764030928043
30.0 -70.5587239072 1.9302627153131198
30.0 -68.580339801 3.27896088554877
30.0 -66.6019295888 3.4887751747870936
30.0 -64.6234932701 5.20770969908466
30.0 -62.6450308443 7.642768429548056
30.0 -60.666542311 10.07495519231469
30.0 -58.6880276695 10.591273668533773
30.0 -56.7094869195 11.819727394347098
30.0 -54.7309200603 12.821319760869784
30.0 -52.7523270915 12.27005401417128
30.0 -50.7737080125 13.479933255256157
30.0 -48.7950628228 12.078960440044852
30.0 -46.816391522 11.328138379354641
30.0 -44.8376941095 10.70446973888042
30.0 -42.8589705847 10.314957039175596
30.0 -40.8802209472 8.57160265563266
30.0 -38.9014451964 8.39940881846448
30.0 -36.9226433319 7.377377612684597
30.0 -34.9438153531 7.0565109780884825
30.0 -32.9649612595 6.87381070923422
30.0 -30.9860810505 6.752278455423294
30.0 -29.0071747257 5.725915720681314
30.0 -27.0282422846 5.718723863738916
30.0 -25.0492837265 5.310704098012991
30.0 -23.0702990511 5.299857491586579
30.0 -21.0912882577 5.182184967190636
30.0 -19.112251346 6.349687302183952
30.0 -17.1331883153 7.349365128535084
30.0 -15.1540991651 10.55321893280211
30.0 -13.174983895 19.706249056113705
30.0 -11.1958425043 33.06445569415061
30.0 -9.21667499266 41.0138388971252
30.0 -7.23748135949 44.00039856976352
30.0 -5.25826160422 42.6151344712855
30.0 -3.27901572646 40.99004621538535
30.0 -1.29974372559 40.49613327021339
30.0 0.679554398932 39.9983949583561
30.0 2.65887864748 39.982830456816515
30.0 4.63822902071 38.30743879699645
30.0 6.61760551906 37.46421886467567
30.0 8.59700814311 35.984169399993874
30.0 10.5764368934 35.511288997430995
30.0 12.5558917703 33.02257610578724
30.0 14.5353727744 30.947029028165502
30.0 16.5148799063 27.787645921951167
30.0 18.4944131664 24.67542479879242
30.0 20.4739725553 22.622363524582227
30.0 22.4535580735 21.557459819438037
30.0 24.4331697215 18.990711257683046
30.0 26.4128074998 18.384115267826843
30.0 28.392471409 17.771669132546663
30.0 30.3721614495 17.78336998866689
30.0 32.3518776219 16.952214827141376
30.0 34.3316199267 15.047200493033131
30.0 36.3113883643 13.869323685494976
30.0 38.2911829355 13.35558095775238
30.0 40.2710036406 12.313968717080513
30.0 42.25085048 11.695483224787438
30.0 44.2307234546 11.39312059619661
30.0 46.2106225645 10.81787680062206
30.0 48.1905478106 10.381747661356059
30.0 50.1704991932 10.154728855643697
30.0 52.1504767127 9.717815914666772
30.0 54.1304803699 9.61400422352591
30.0 56.1105101651 8.7802890212171
30.0 58.090566099 9.163665400616651
30.0 60.070648172 8.841128308458678
30.0 62.0507563846 8.96867254531773
30.0 64.0308907374 9.07729276558942
30.0 66.0110512308 9.019983477469765
30.0 67.9912378655 8.986739042938439
30.0 69.9714506418 9.142553677735918
30.0 71.9516895603 8.423421451347764
30.0 73.9319546217 8.914336286984309
30.0 75.9122458262 8.431291961558372
30.0 77.8925631746 7.670282105671447
30.0 79.8729066673 8.207300203589625
30.0 81.8532763047 7.687339593225943
30.0 83.8336720875 8.555393466122922
30.0 85.8140940161 7.016454867430099
30.0 87.7945420911 7.3365166958873544
30.0 89.775016313 6.617571703803975
30.0 91.7555166823 6.051612497039997
30.0 93.7360431995 5.6136315349868084
30.0 95.7165958652 5.103621130548447
30.0 97.6971746798 4.131573450120641
30.0 99.6777796439 3.5574805135736938
30.0 101.658410758 2.6133341942315553
30.0 103.639068023 2.0111262188550825
30.0 105.619751438 1.6188481676117306
30.0 107.600461005 1.8624914740795475
30.0 109.581196725 0.7990474252085278
30.0 111.561958596 1.0355071612918323
30.0 113.542746621 1.220861675985077
30.0 115.5235608 2.04810181624822
30.0 117.504401132 0.0
30.0 119.48526762 0.0
30.0 121.466160262 0.0
30.0 123.44707906 0.0
30.0 125.428024015 -0.4787437253374094
30.0 127.408995126 -0.09739026202367995
30.0 129.389992394 0.04378064690425276
30.0 131.37101582 0.8357586742673107
30.0 133.352065405 0.3965333460311342
30.0 135.333141148 -0.14290595872057565
30.0 137.314243051 -0.34757000778623137
30.0 139.295371113 0.08853028411164132
30.0 141.276525336 -0.30261614467096365
30.0 143.257705719 -0.06102050274026283
30.0 145.238912264 0.2513058543367208
30.0 147.220144971 0.415351423995844
30.0 149.20140384 0.63010455666344
30.0 151.182688873 0.1705534557426347
30.0 153.164000068 0.03268617757692027
30.0 155.145337428 0.051490631455465063
30.0 157.126700952 0.16495457957006465
30.0 159.108090641 -0.2179343629891548
30.0 161.089506496 -0.2971887282581349
30.0 163.070948517 -0.6928211954200378
30.0 165.052416704 0.3731554091777127
30.0 167.033911059 -0.6872718879933473
30.0 169.015431581 -0.40211620766928036
30.0 170.996978271 -0.5493908178059712
30.0 172.97855113 -0.25310913360181075
30.0 174.960150158 0.3187152824825432
30.0 176.941775355 0.021068720706182376
30.0 178.923426723 -0.34206267597190276
30.0 180.905104262 -0.2126929119129386
30.0 182.886807972 -0.37583613881659517
30.0 184.868537853 0.2634933442597003
30.0 186.850293907 -0.10671890912126969
30.0 188.832076134 -0.3214874927923006
30.0 190.813884534 -0.014827148002297008
30.0 192.795719108 0.09124723656253764
30.0 194.777579856 0.18072062476241513
30.0 196.759466779 -0.3244221670191507
30.0 198.741379877 -0.020196469890379376
30.0 200.723319151 0.3993822375242928
30.0 202.705284602 0.08529832906694423
30.0 204.68727623 -0.452463968969397
30.0 206.669294035 0.2670794221373569
30.0 208.651338018 -0.013087566485808111
30.0 210.63340818 0.14001884867673198
30.0 212.61550452 0.3483823035209923
30.0 214.59762704 0.4879862862781863
30.0 216.579775741 0.10881413751482683
30.0 218.561950622 -0.013150949878195206
30.0 220.544151683 0.2600740692777208
30.0 222.526378927 0.19447209241229757
30.0 224.508632352 0.5430258692446159
30.0 226.490911961 0.4807180016899224
30.0 228.473217752 0.02053094391831678
30.0 230.455549727 -0.235552997737841
30.0 232.437907886 -0.2425516647533641
30.0 234.42029223 -0.09248304645603866
30.0 236.40270276 -0.2713652800376565
30.0 238.385139475 0.5267833494490617
30.0 240.367602376 0.27594440902902306
30.0 242.350091464 0.7330993178046867
30.0 244.33260674 0.1672293469367787
30.0 246.315148203 -0.4276843803486372
30.0 248.297715854 -0.48466088882966574
30.0 250.280309695 -0.14271935129909252
30.0 252.262929725 -0.6028790885265778
30.0 254.245575945 0.021840430652389387
30.0 256.228248355 -0.2635804106401167
40.0 -167.130470447 0.24523220520748623
40.0 -165.153338822 -0.12590676227063113
40.0 -163.176181116 -0.5270131538567568
40.0 -161.198997329 -0.17806119342054672
40.0 -159.221787459 -0.20602537497765638
40.0 -157.244551506 -0.17388046275974034
40.0 -155.267289471 0.04839850876123819
40.0 -153.290001351 0.4918362348721814
40.0 -151.312687147 0.8324571405253494
40.0 -149.335346858 0.20528538034542976
40.0 -147.357980484 0.5413448385736217
40.0 -145.380588024 0.01265912904364086
40.0 -143.403169477 -0.3737484048603221
40.0 -141.425724844 -0.006854690248331963
40.0 -139.448254123 -0.21363692473696005
40.0 -137.470757314 0.0549274234915913
40.0 -135.493234417 0.41486061566351395
40.0 -133.515685431 0.09218464238065849
40.0 -131.538110355 -0.35907877641949426
40.0 -129.560509189 -0.05590819150225457
40.0 -127.582881933 -0.025282424367759404
40.0 -125.605228585 -0.4041805672830776
40.0 -123.627549147 -0.1365819833307853
40.0 -121.649843616 -0.2694663064265512
40.0 -119.672111992 -0.3738134413711407
40.0 -117.694354276 0.20339643611961833
40.0 -115.716570465 -0.2788171206161678
40.0 -113.738760561 -0.00143482923184024
40.0 -111.760924562 -0.11643767839936459
40.0 -109.783062468 0.4291930721496158
40.0 -107.805174278 -0.3735241084100096
40.0 -105.827259991 0.10542897796636908
40.0 -103.849319609 -0.09392974184180503
40.0 -101.871353129 0.2274173878428769
40.0 -99.8933605507 0.13948775146033654
40.0 -97.9153418746 0.04329846217785871
40.0 -95.9372970997 -0.324133638147174
40.0 -93.9592262255 0.43420802099777234
40.0 -91.9811292514 0.9323397387441048
40.0 -90.0030061771 1.128277542806643
40.0 -88.0248570018 1.5380371894469533
40.0 -86.0466817252 1.7446341634383487
40.0 -84.0684803468 2.1220836780294405
40.0 -82.0902528658 2.4774006749079263
40.0 -80.111999282 4.439599824165754
40.0 -78.1337195948 5.7196955242621925
40.0 -76.1554138036 7.148701901988119
40.0 -74.1770819079 8.219632812430376
40.0 -72.1987239072 10.592501838935817
40.0 -70.220339801 12.396322293075144
40.0 -68.2419295888 13.122107214607126
40.0 -66.2634932701 12.251869371442695
40.0 -64.2850308443 11.520621259608674
40.0 -62.306542311 11.521375103212506
40.0 -60.3280276695 10.658142854405384
40.0 -58.3494869195 8.989936193347432
40.0 -56.3709200603 9.339766528170458
40.0 -54.3923270915 7.610644994943243
40.0 -52.4137080125 8.723582457634649
40.0 -50.4350628228 8.321589508078091
40.0 -48.456391522 7.593676465935744
40.0 -46.4776941095 8.388853378661935
40.0 -44.4989705847 7.8741300214675505
40.0 -42.5202209472 7.512515897284345
40.0 -40.5414451964 6.365020236728412
40.0 -38.5626433319 5.76965199806466
40.0 -36.5838153531 5.397419867170356
40.0 -34.6049612595 4.361332257499527
40.0 -32.6260810505 4.035397310046648
40.0 -30.6471747257 3.73362289331115
40.0 -28.6682422846 3.7580166032607565
40.0 -26.6892837265 3.194585763295862
40.0 -24.7102990511 2.88533742421356
40.0 -22.7312882577 2.9852783641713927
40.0 -20.752251346 3.3804150886515743
40.0 -18.7731883153 3.8727538304246707
40.0 -16.7940991651 5.842300549513908
40.0 -14.814983895 8.824060933158933
40.0 -12.8358425043 17.005040395779815
40.0 -10.8566749927 25.929244078941025
40.0 -8.87748135949 34.72867685131544
40.0 -6.89826160422 38.271343308648255
40.0 -4.91901572646 38.57124777372081
40.0 -2.93974372559 35.63439429631484
40.0 -0.960445601068 33.226786653176106
40.0 1.01887864748 32.40142834797851
40.0 2.99822902071 31.01132261128805
40.0 4.97760551906 29.862472400526627
40.0 6.95700814311 29.431880399936148
40.0 8.93643689336 30.653549020542243
40.0 10.9158917703 32.01548040011835
40.0 12.8953727744 34.021676403149456
40.0 14.8748799063 34.33313862079643
40.0 16.8544131664 33.54486837085935
40.0 18.8339725553 34.10386669774192
40.0 20.8135580735 34.83713437241511
40.0 22.7931697215 33.023671892381
40.0 24.7728074998 30.662479481636865
40.0 26.752471409 29.142557090639173
40.0 28.7321614495 27.015904396266876
40.0 30.7118776219 23.06552080178622
40.0 32.6916199267 20.820405436813786
40.0 34.6713883643 19.158557157280455
40.0 36.6511829355 17.310974545396874
40.0 38.6310036406 16.61265590961429
40.0 40.61085048 15.473599284590449
40.0 42.5907234546 15.565802431154964
40.0 44.5706225645 14.523262836268401
40.0 46.5505478106 14.36297771299212
40.0 48.5304991932 13.64994400044688
40.0 50.5104767127 12.955158363779105
40.0 52.4904803699 11.57961719412637
40.0 54.4705101651 11.35331660857716
40.0 56.450566099 11.02925245013887
40.0 58.430648172 10.126420287698352
40.0 60.4107563846 8.987815415987455
40.0 62.3908907374 8.695432855547239
40.0 64.3710512308 7.659267352689994
40.0 66.3512378655 7.318313379465678
40.0 68.3314506418 6.590565133622221
40.0 70.3116895603 5.986016538572926
40.0 72.2919546217 5.181661243359173
40.0 74.2722458262 4.3084926226111975
40.0 76.2525631746 3.4515037765175975
40.0 78.2329066673 3.385687530783912
40.0 80.2132763047 3.1300364365984024
40.0 82.1936720875 2.2795427705977147
40.0 84.1740940161 1.6501985348271546
40.0 86.1545420911 1.4199954567073974
40.0 88.135016313 1.5339249889965743
40.0 90.1155166823 1.330978309754471
40.0 92.0960431995 0.5211463223065209
40.0 94.0765958652 0.32641965520804206
40.0 96.0571746798 0.1587886622062058
40.0 98.0377796439 -0.022756577793785482
40.0 100.018410758 0.36277373923337564
40.0 101.999068023 -0.18363085760014997
40.0 103.979751438 0.2850188858544698
40.0 105.960461005 -0.20528805122364702
40.0 107.941196725 -0.1735629646859138
40.0 109.921958596 -0.11281742546384521
40.0 111.902746621 0.041936720446415165
40.0 113.8835608 0.0
40.0 115.864401132 0.0
40.0 117.84526762 0.0
40.0 119.826160262 0.3287928202443027
40.0 121.80707906 -0.07159732154701715
40.0 123.788024015 0.2389442882106323
40.0 125.768995126 0.15240387680165668
40.0 127.749992394 -0.4352326038637955
40.0 129.73101582 0.6090205227009449
40.0 131.712065405 0.1661486575226263
40.0 133.693141148 -0.39986307387999886
40.0 135.674243051 -0.24202982150225694
40.0 137.655371113 -0.04836701092611406
40.0 139.636525336 -0.14289034332057327
40.0 141.617705719 0.012384204486636463
40.0 143.598912264 0.1234403800074233
40.0 145.580144971 0.05526165502851654
40.0 147.56140384 0.8708312255866417
40.0 149.542688873 0.2571320119425593
40.0 151.524000068 -0.7008533414865497
40.0 153.505337428 -0.14714246611706017
40.0 155.486700952 0.19724673071908683
40.0 157.468090641 -0.973703934232077
40.0 159.449506496 -0.1270129201929251
40.0 161.430948517 -0.14069896239485047
40.0 163.412416704 -0.31778107210976714
40.0 165.393911059 -0.27827853667895397
40.0 167.375431581 -0.15021091956910482
40.0 169.356978271 0.01840193961115233
40.0 171.33855113 0.385539925066297
40.0 173.320150158 -0.09381735522515555
40.0 175.301775355 -0.4336905695430744
40.0 177.283426723 -0.5171006624579206
40.0 179.265104262 -0.568068854877481
40.0 181.246807972 -0.5856166440771062
40.0 183.228537853 -0.08376580373615639
40.0 185.210293907 0.0484616160275948
40.0 187.192076134 -0.03895671138420198
40.0 189.173884534 -0.23804338908297495
40.0 191.155719108 0.37217870327026503
40.0 193.137579856 0.1526864094276732
40.0 195.119466779 -0.33954370348169505
40.0 197.101379877 0.4254646550123198
40.0 199.083319151 0.5496874986832836
40.0 201.065284602 0.20610056457161363
40.0 203.04727623 0.2956793129507673
40.0 205.029294035 0.39939892728989435
40.0 207.011338018 -0.13976568578578963
40.0 208.99340818 0.03416010347007159
40.0 210.97550452 0.6881506478971176
40.0 212.95762704 0.2661800233726126
40.0 214.939775741 -0.000777971210936812
40.0 216.921950622 0.6412501860255873
40.0 218.904151683 0.3432377398980293
40.0 220.886378927 -0.08784234189391782
40.0 222.868632352 0.30398263124803293
40.0 224.850911961 -0.4023149272818216
40.0 226.833217752 0.3382371187420006
40.0 228.815549727 -0.029389371728399283
40.0 230.797907886 -0.14422281700387884
40.0 232.78029223 -0.4902919127198686
40.0 234.76270276 0.09237436813489808
40.0 236.745139475 0.5477467752055247
40.0 238.727602376 0.09479578069132799
40.0 240.710091464 0.4174915793288676
40.0 242.69260674 -0.44119591164442795
40.0 244.675148203 0.1017029475019342
40.0 246.657715854 -0.39384248109846
40.0 248.640309695 0.23313688706295466
40.0 250.622929725 -0.9543901411032039
40.0 252.605575945 -0.5144550363973508
40.0 254.588248355 0.37091045268002176
50.0 -170.020470447 0.25791006527572335
50.0 -168.043338822 0.6237056378743375
50.0 -166.066181116 0.12785542502228964
50.0 -164.088997329 -0.09062411331035491
50.0 -162.111787459 -0.5177166843497503
50.0 -160.134551506 -0.2644061625656491
50.0 -158.157289471 0.4243234103148552
50.0 -156.180001351 0.2634878253113868
50.0 -154.202687147 0.22510270612477257
50.0 -152.225346858 0.1271835091472724
50.0 -150.247980484 0.6717455234249599
50.0 -148.270588024 -0.6761961293551053
50.0 -146.293169477 -0.22662649489205933
50.0 -144.315724844 -0.722530786300382
50.0 -142.338254123 -0.0008943841133088881
50.0 -140.360757314 -0.6217028363238057
50.0 -138.383234417 -0.6259418583985905
50.0 -136.405685431 -0.09559733329803066
50.0 -134.428110355 -0.298655311501534
50.0 -132.450509189 0.5168979889680259
50.0 -130.472881933 -0.5519238174748864
50.0 -128.495228585 0.2478927160029798
50.0 -126.517549147 0.015360868619808343
50.0 -124.539843616 0.551493751973311
50.0 -122.562111992 -0.24369568999617286
50.0 -120.584354276 0.32980531897678134
50.0 -118.606570465 -0.06099061253337368
50.0 -116.628760561 0.10692895632340083
50.0 -114.650924562 -0.4014237013388424
50.0 -112.673062468 0.3609635198289993
50.0 -110.695174278 0.5271025573919985
50.0 -108.717259991 0.984005181107733
50.0 -106.739319609 -0.055317007096533644
50.0 -104.761353129 0.5521474268567772
50.0 -102.783360551 1.3914097491703217
50.0 -100.805341875 1.4374810581508655
50.0 -98.8272970997 1.879372284187184
50.0 -96.8492262255 2.6410941897275677
50.0 -94.8711292514 3.572657369257712
50.0 -92.8930061771 4.719072249278497
50.0 -90.9148570018 6.252349088283722
50.0 -88.9366817252 6.56449797673784
50.0 -86.9584803468 6.765528837054006
50.0 -84.9802528658 7.281451423571298
50.0 -83.001999282 7.564275322533234
50.0 -81.0237195948 8.160009952064854
50.0 -79.0454138036 7.833664562150858
50.0 -77.0670819079 7.977248234613256
50.0 -75.0887239072 8.268769883089163
50.0 -73.110339801 8.009238253008647
50.0 -71.1319295888 8.136661921572284
50.0 -69.1534932701 8.072049297729109
50.0 -67.1750308443 7.7364086221541015
50.0 -65.196542311 9.019747967226323
50.0 -63.2180276695 8.172075237006254
50.0 -61.2394869195 7.382398167214006
50.0 -59.2609200603 8.248724325206553
50.0 -57.2823270915 7.726061109955822
50.0 -55.3037080125 6.798415752026358
50.0 -53.3250628228 6.519795313552919
50.0 -51.346391522 5.362206688218606
50.0 -49.3676941095 5.959656601232041
50.0 -47.3889705847 4.8791516093053815
50.0 -45.4102209472 3.988698100632206
50.0 -43.4314451964 4.366302294864994
50.0 -41.4526433319 3.5669702430929817
50.0 -39.4738153531 3.408707827819711
50.0 -37.4949612595 3.4485207629410013
50.0 -35.5160810505 2.35941459372242
50.0 -33.5371747257 2.2143946967773047
50.0 -31.5582422846 1.9204662800441383
50.0 -29.5792837265 1.832634382764354
50.0 -27.6002990511 1.9239038754603541
50.0 -25.6212882577 2.3142794599126546
50.0 -23.642251346 3.356765669138184
50.0 -21.6631883153 2.8353668673674406
50.0 -19.6840991651 3.6270872500226403
50.0 -17.704983895 5.466930843695167
50.0 -15.7258425043 9.72390150612327
50.0 -13.7466749927 16.979002926169898
50.0 -11.7674813595 26.892238623800296
50.0 -9.78826160422 36.2606119500596
50.0 -7.80901572646 40.500126087050745
50.0 -5.82974372559 41.144784047912026
50.0 -3.85044560107 38.73358867679471
50.0 -1.87112135252 35.36254264884079
50.0 0.108229020705 33.53464847016082
50.0 2.08760551906 32.65390847781126
50.0 4.06700814311 30.267324839772385
50.0 6.04643689336 28.64289955492592
50.0 8.02589177026 28.268634453032632
50.0 10.0053727744 27.82853119471011
50.0 11.9848799063 27.43859127141036
50.0 13.9644131664 26.045816005397427
50.0 15.9439725553 25.417206549725137
50.0 17.9235580735 25.251763888214754
50.0 19.9031697215 23.416488835432546
50.0 21.8828074998 22.258382036667513
50.0 23.862471409 20.775443967909098
50.0 25.8421614495 19.559674935824575
50.0 27.8218776219 18.283075077737124
50.0 29.8016199267 17.365644361603046
50.0 31.7813883643 17.006382585989485
50.0 33.7611829355 17.067289380052813
50.0 35.7410036406 17.266364203514826
50.0 37.72085048 16.490606346641158
50.0 39.7007234546 16.239014930220236
50.0 41.6806225645 15.427588905537647
50.0 43.6605478106 15.450327054357729
50.0 45.6404991932 13.496227988897743
50.0 47.6204767127 12.634290151807079
50.0 49.6004803699 11.135511816145936
50.0 51.5805101651 9.565891085360391
50.0 53.560566099 7.8794258932624075
50.0 55.540648172 7.126114004005757
50.0 57.5207563846 5.148953012064453
50.0 59.5008907374 5.066940342210529
50.0 61.4810512308 3.775073249490873
50.0 63.4612378655 2.5283488192060304
50.0 65.4414506418 1.2867639668859567
50.0 67.4216895603 1.245315438269614
50.0 69.4019546217 0.751999809282097
50.0 71.3822458262 0.8158134860101427
50.0 73.3625631746 0.44075270468349004
50.0 75.3429066673 0.5618135316489372
50.0 77.3232763047 -0.06500813665056171
50.0 79.3036720875 0.14528342630273983
50.0 81.2840940161 -0.38631622292325574
50.0 83.2645420911 -0.28481169773098713
50.0 85.245016313 0.4157922184832046
50.0 87.2255166823 -0.4005094276930947
